155,1402
155,1839
120,465
120,1669
1323,1402
453,1674
1019,479
1019,1402
1358,798
1586,1816
1586,1402
1120,1816
1974,1998
1576,1402
1878,1839
47,1874
1241,1792
1241,1878
1241,1402
457,1430
1402,479
1587,536
1669,1816
1669,1402
827,1839
1833,1792
1833,1669
434,1792
434,1369
434,511
434,479
434,1430
434,1576
434,1402
34,1198
1278,155
1278,411
1278,1669
1278,827
412,1258
412,852
558,1792
558,1987
558,465
1987,350
1550,329
556,419
1874,796
1874,668
453,691
453,1874
1120,1278
1974,1963
1576,1278
1878,1670
1998,1963
457,1751
852,1998
1277,1287
1277,630
1833,1052
1833,412
1833,453
1833,419
1751,904
1751,155
1751,1402
1751,1833
1952,1306
1830,1323
84,412
84,1258
539,1323
1377,1952
1906,1768
796,1073
796,419
1619,1402
1619,1839
1278,1670
1278,574
410,1906
1963,1674
1963,1402
999,1998
2027,869
2027,1277
904,1619
904,1874
904,1019
904,1845
904,1402
412,1674
412,1587
278,1839
90,1669
1510,796
12,904
12,2001
12,1241
12,1402
12,1839
558,1878
558,1670
1987,904
1987,1962
1987,1402
21,1974
1179,1792
1899,1369
511,796
479,1792
479,1258
479,1586
479,419
479,1669
556,1874
556,120
1874,1426
1453,1144
155,12
155,1258
155,1874
155,1019
120,1402
329,1874
1767,558
1767,1874
1767,1019
1767,1402
1767,1839
453,1073
453,1962
453,1323
1019,1751
1019,1619
1019,278
1019,12
1019,1874
1019,120
1019,1629
1120,1402
1878,1019
1878,1402
1670,1669
1670,827
419,1963
419,852
585,2006
585,1619
585,278
1629,558
1629,713
1629,1402
1629,1839
1241,266
457,1619
457,1402
465,796
1402,2006
1402,278
1402,1440
1402,827
1402,1839
1522,1963
1522,1144
1277,278
1669,465
1669,1260
1839,479
165,1874
165,1402
574,1402
434,1751
434,1619
434,278
434,12
434,120
434,1767
434,1120
434,1878
434,1629
434,1839
434,165
1751,203
1751,1845
84,1768
350,1839
1906,1987
796,155
796,457
796,574
690,1845
999,1081
999,411
2027,713
728,1550
412,1586
869,713
1510,1663
558,1323
1987,1081
21,511
1081,690
1081,1430
1081,1845
1081,1586
1081,419
1081,1669
1258,1974
511,412
511,155
1080,412
1080,1833
1430,1845
155,630
1767,465
1586,1663
713,1669
306,1792
419,120
419,1587
1629,869
465,1081
465,1369
465,1663
465,1845
465,1120
1522,841
1669,1876
1669,1431
867,419
1269,1874
827,1963
1833,511
1833,1080
574,1586
434,796
1732,1669
1830,796
1830,1874
539,796
539,1874
153,1768
1906,386
1792,1323
1792,465
796,1052
796,1792
796,1874
796,1080
796,1426
796,1768
1278,412
1278,1323
1963,1073
1963,1426
999,1767
999,585
2027,630
2027,155
1073,1440
728,1393
412,829
412,1073
412,1426
412,362
412,465
558,713
558,1277
558,1669
1987,713
1987,1878
1550,1768
1899,1874
1899,1974
1899,1894
1369,1670
203,796
1258,1277
1058,1906
1058,410
1058,1987
1058,329
1058,453
1058,1768
511,453
556,1277
1874,1278
1874,1080
1874,1277
1080,1440
1501,999
1440,1674
329,203
1323,796
1919,278
453,869
453,556
453,1080
453,1426
1426,1440
1426,1833
943,841
1586,1576
1586,1277
1974,852
1576,1277
266,1430
1670,155
1670,1323
585,465
1768,412
1768,1440
1768,852
1277,691
1309,511
1669,266
1669,895
1669,1448
1833,796
1833,1987
1833,1426
1833,1839
1052,511
1751,1191
1751,266
1830,511
1830,1410
1981,1594
84,203
539,511
539,1410
1792,904
1792,2001
1792,243
1792,852
796,869
796,556
796,1962
796,1323
796,1845
796,827
1619,904
1619,243
1619,120
1619,457
690,904
690,1191
690,120
1278,1214
1278,511
1278,1845
1963,904
1963,1191
1963,243
1963,120
999,904
999,1191
999,243
999,1663
999,1410
2027,1287
904,1191
904,1214
904,266
904,1833
728,713
412,306
1189,1669
278,713
1718,1963
869,278
1135,1751
1135,1792
1135,796
1135,1619
1135,690
1135,904
1135,278
1135,12
1135,2001
1135,1987
1135,511
1135,479
1135,243
1135,120
1135,980
1135,1629
1510,1135
1510,316
1510,243
1510,1410
12,1191
12,243
12,266
558,999
558,120
558,1586
558,165
2001,2006
2001,1619
2001,904
2001,278
2001,479
2001,243
2001,120
1987,1191
1987,2001
1987,1214
1987,243
1214,796
1214,419
1179,412
1179,419
1179,852
1179,465
1179,1587
1369,1135
1369,243
203,535
203,1410
1258,904
1258,2001
1258,243
1258,1410
1258,119
1287,278
511,690
511,904
511,2001
511,243
511,980
965,796
965,419
45,1144
479,1323
556,713
1874,243
1874,535
1874,362
1874,1410
243,1751
243,2006
243,690
243,904
243,278
243,479
243,1440
243,120
243,457
243,827
243,574
1430,1191
155,904
155,1191
155,243
916,796
217,1942
217,1144
980,1751
980,2006
980,1619
980,904
980,278
980,2001
980,479
980,243
980,120
980,827
1323,1191
1323,1135
1323,2001
1323,243
1767,904
1767,1135
1767,243
453,965
453,1277
1586,904
1586,1191
1586,2001
1586,243
1586,1410
713,1287
1120,2001
1120,243
1576,1191
1576,385
1576,243
1576,1410
1878,904
1878,1135
1878,243
1878,266
1878,1833
266,1191
1670,1845
1670,1833
419,904
419,1191
419,556
419,243
419,1323
585,904
585,1135
585,243
1998,852
1629,904
1629,243
1629,120
1241,1751
1241,1191
1241,12
1241,1214
1241,713
1241,1833
362,1768
457,1191
852,1580
465,904
465,1191
465,1135
465,316
465,243
465,1767
465,1410
1768,817
1522,852
1144,511
1669,904
1669,1191
1669,2001
1669,511
1669,243
1410,1052
1410,1792
1410,1963
1410,412
1410,511
1410,1323
867,796
1894,999
165,1135
165,2001
165,243
119,1963
1751,1878
1751,1629
1751,1669
34,1899
34,852
1444,80
84,1874
1424,1159
350,1586
829,1563
1792,1663
1792,1845
1278,24
1278,1998
1278,867
1963,1277
999,385
999,1486
999,1277
2027,1629
904,412
904,453
904,867
412,1277
737,1144
1510,1486
1510,64
1510,1976
385,1214
1987,1486
1987,1663
1987,1277
1987,867
841,999
21,999
1179,817
1179,794
1081,1792
1081,556
1081,1663
1081,1629
1081,827
1081,574
1899,511
1899,25
1369,1510
1369,266
1369,465
1258,1706
1258,668
1058,1393
511,1974
702,1287
1501,852
1486,690
1486,1081
1486,556
1486,1430
1486,1663
1486,1845
1486,1586
1486,419
1486,465
1486,1669
120,1081
120,1486
120,1663
120,1845
978,558
978,1258
978,556
978,1874
978,155
978,1019
978,1586
978,1576
978,1277
978,1669
329,1586
1663,690
1663,556
1663,1430
1663,1845
1663,1976
453,155
453,827
453,574
1019,155
1019,1277
1845,1976
713,155
306,465
1120,1081
1120,1486
1120,1663
1120,1277
1576,668
1770,1792
1854,1258
1878,1845
1629,1845
1241,412
1241,1510
1241,120
1241,453
1241,867
457,1277
465,1510
1522,1974
1277,574
1587,1269
1144,605
1144,1874
1669,1550
1669,1976
867,2006
867,1670
827,690
827,511
827,1430
827,1670
827,419
827,457
827,1669
827,574
1833,350
165,1845
574,151
574,511
574,1878
434,453
434,1277
1876,1287
34,1998
1981,1444
1159,1444
2006,1963
2006,1258
2006,155
2006,1323
2006,457
1377,1444
1906,1587
246,1159
796,558
796,1277
690,1878
1278,1974
410,465
999,1878
999,362
728,1287
476,1987
90,479
90,465
730,1287
12,1670
21,411
1179,1987
1058,728
1058,1287
1058,713
1058,1587
511,411
556,1878
1874,84
1430,1878
630,278
155,993
1440,411
1323,151
1767,1768
1586,411
713,556
713,1670
1974,411
1974,585
92,1144
1576,151
1768,1792
1277,453
1587,1987
1587,465
1144,1501
1144,1995
1144,656
1144,1239
1669,1906
1669,1510
1669,1919
1669,1670
1669,1826
1894,1874
1894,1974
1195,430
1052,668
1751,1807
1751,151
1751,1278
1751,558
1751,511
1751,980
1751,119
430,1981
205,453
1830,1962
1830,668
1444,430
539,1962
539,668
1424,1306
1424,1377
1424,246
151,1874
151,1586
386,1424
386,1306
80,430
2006,1792
2006,690
2006,999
2006,412
2006,869
2006,11
2006,558
2006,1214
2006,965
2006,1430
2006,1962
2006,120
2006,890
2006,713
2006,1878
2006,1241
2006,465
2006,1277
2006,1833
829,84
829,1792
829,999
829,1767
829,535
829,362
1792,1718
1792,1191
1792,1258
1792,316
1792,1767
1792,362
1792,668
1792,119
1619,869
1278,690
1278,869
1278,385
1278,1816
1278,21
1278,1899
1278,965
1278,1430
1278,916
1278,1962
1278,453
1278,419
1278,666
1278,1833
24,869
24,827
24,1833
1963,1807
1963,1816
1963,11
1963,1369
1963,713
1963,1670
1963,668
999,1011
999,177
999,1718
999,11
999,713
999,666
999,109
999,119
104,1874
2027,1619
904,24
904,1718
904,869
904,1135
904,1510
904,385
904,1816
904,2001
904,965
904,916
904,1962
904,980
904,713
904,666
904,119
412,539
412,1816
412,11
412,558
412,713
412,1670
1718,690
1718,1191
1718,511
1718,1430
1718,155
1718,980
1718,1323
1718,266
1718,419
1718,1629
1718,457
1718,1669
1718,574
1718,119
1191,511
476,329
90,1792
90,316
90,1874
1135,1278
1135,24
1135,385
1135,1816
1135,11
1135,453
1135,1019
1135,890
1135,713
1135,1670
1135,666
1135,1277
1510,1278
1510,203
1510,1962
1510,704
1510,668
385,24
385,1963
385,412
385,869
385,1816
385,558
385,1258
385,965
385,556
385,155
385,1440
385,1962
385,1323
385,1845
385,1586
385,1670
385,666
385,457
385,1669
385,827
385,1833
385,574
1523,1878
1523,1241
1523,465
12,1718
12,1323
12,119
1816,24
1816,869
1816,556
1816,1440
1816,1670
1816,1833
11,869
11,1440
11,827
558,11
558,1962
558,1919
2001,1792
2001,1718
2001,1191
2001,1987
2001,1258
2001,511
2001,1430
2001,980
2001,1323
2001,1586
2001,266
2001,1670
2001,1669
2001,119
1987,153
1987,1718
1987,869
1987,1135
1987,11
1987,965
1987,916
1987,1019
1987,119
21,1899
691,278
691,713
1214,24
1214,1816
1214,11
1214,890
1214,713
1214,1670
1214,1277
1369,1718
1369,1191
1369,1998
1369,119
203,1563
203,704
203,1770
1258,1718
1258,1191
1258,1816
1258,11
1258,713
1258,362
1287,869
965,24
965,1816
965,11
965,890
965,713
965,1670
965,1277
479,1751
479,690
479,999
479,1718
479,1191
479,1510
479,12
479,2001
479,1987
479,511
479,1430
479,155
479,980
479,266
479,1670
479,1629
479,457
479,827
479,574
479,119
556,24
556,11
556,155
556,890
1874,1997
1874,1718
1874,1191
1874,1510
1874,385
1874,1816
1874,11
1874,316
1874,1382
1874,117
1874,666
1874,119
1874,366
1874,1818
630,869
155,24
155,11
155,890
155,266
155,1670
916,2006
916,24
916,385
916,1816
916,11
916,890
916,713
916,1670
916,419
916,666
916,1277
1962,1052
1962,1792
1962,24
1962,1816
1962,11
1962,558
1962,890
1962,713
1962,1670
1962,1277
120,1278
978,2006
978,1963
978,999
978,412
978,869
978,1135
978,11
978,1987
978,1214
978,965
978,916
978,1440
978,1962
978,1323
978,1382
978,1845
978,890
978,713
978,117
978,419
978,457
978,867
978,827
978,1833
978,574
978,434
329,350
329,1792
329,852
329,465
217,1963
217,1874
980,1191
980,1430
980,1323
1323,1816
1323,11
1323,713
1323,1277
1767,412
1767,362
453,385
453,1816
453,1214
453,916
453,1845
453,666
453,668
453,867
1393,713
1019,869
1019,11
1019,1214
1019,965
1019,916
1019,1962
1019,1323
1019,1845
1019,713
1019,867
1019,1833
1382,2006
1382,1963
1382,999
1382,412
1382,869
1382,1135
1382,11
1382,558
1382,1987
1382,1214
1382,1258
1382,965
1382,556
1382,155
1382,916
1382,1440
1382,1962
1382,1323
1382,1019
1382,1845
1382,890
1382,1586
1382,713
1382,419
1382,457
1382,1277
1382,1669
1382,867
1382,827
1382,1833
1382,574
1845,24
1845,11
411,817
890,869
890,11
890,1845
890,827
890,1833
890,574
1586,1807
1586,1718
1586,11
1586,713
1586,668
1586,465
1586,119
713,1278
713,24
713,1963
713,999
713,412
713,1135
713,385
713,1816
713,11
713,558
713,1214
713,1258
713,965
713,916
713,1962
713,1323
713,890
713,1586
713,666
713,457
713,867
1120,385
1120,11
1120,978
1120,1382
1120,117
1120,666
704,1052
704,1830
704,539
704,1792
704,1963
704,412
704,1258
704,479
704,1586
704,465
704,1833
535,539
1576,1718
1576,1816
1576,11
1576,1382
1576,704
1576,117
1576,666
1576,119
1770,1586
1878,1718
1878,1191
1878,1510
1878,1410
1878,119
266,574
1670,1718
1670,1191
1670,869
1670,1629
1670,119
117,2006
117,1963
117,999
117,412
117,869
117,1135
117,11
117,558
117,1987
117,1214
117,1258
117,965
117,556
117,155
117,916
117,1440
117,1962
117,1323
117,1019
117,1382
117,1845
117,890
117,1586
117,713
117,419
117,457
117,1277
117,1669
117,867
117,827
117,1833
117,574
419,869
419,11
419,1962
419,713
419,1277
585,119
1998,1874
1629,1191
1629,1287
1629,511
1629,266
1241,1718
1241,869
1241,1135
1241,385
1241,1816
1241,2001
1241,965
1241,916
1241,1962
1241,980
1241,1629
1241,666
1241,119
666,24
666,1963
666,412
666,869
666,1816
666,558
666,1214
666,1258
666,965
666,556
666,155
666,1440
666,1962
666,1323
666,1845
666,1586
666,1670
666,457
666,1669
666,827
666,1833
666,574
668,1258
457,1816
457,11
457,713
457,1670
852,1768
465,1718
465,1962
465,668
465,119
1277,2027
1277,11
1277,1440
1277,1845
1277,890
1277,827
1277,1833
1669,24
1669,11
1669,316
1669,890
1669,668
1669,1398
1669,119
1669,1235
1410,479
1410,1833
867,24
867,385
867,1816
867,11
867,890
867,713
867,666
867,1277
827,1718
827,1191
827,155
827,980
827,1323
827,266
827,1629
827,119
1833,11
574,24
574,1191
574,11
574,1874
119,690
119,1191
119,511
119,1430
119,155
119,980
119,1323
119,266
119,419
119,1629
119,457
119,574
434,1278
434,24
434,385
434,1816
434,11
434,1382
434,890
434,1670
434,117
434,419
434,666
1751,1792
1751,1816
1751,1081
1751,556
1751,465
1751,1976
205,195
84,1997
84,829
84,1767
84,362
1306,386
1306,1906
151,1258
2006,1751
2006,1619
2006,177
2006,1816
2006,1081
2006,1486
2006,1663
2006,1576
2006,1629
2006,109
2006,1976
829,1214
829,579
829,668
829,119
1792,177
1792,1816
1792,1576
1792,1878
1792,109
1619,1816
1619,1845
1619,1576
1619,1878
1619,1976
690,1576
1278,1011
24,1792
24,817
24,412
24,1987
24,1874
24,1586
24,306
24,419
24,852
24,465
24,1768
24,1587
177,1619
177,690
177,278
177,1816
177,1258
177,479
177,1430
177,1845
177,1576
177,1878
177,1241
177,827
177,574
177,1976
999,1807
999,64
999,1576
904,796
904,64
903,1144
476,1550
1510,177
1510,1816
1510,691
1510,109
1816,690
1816,278
1816,479
1816,1430
1816,1576
1816,1878
1816,1241
1816,1976
195,453
558,177
558,1081
558,1486
558,1663
558,1767
558,1576
558,1629
558,109
1987,177
1987,1816
1987,203
1987,1576
1987,109
184,1144
1550,1393
1214,1768
1179,24
1179,203
1179,329
1179,1586
1179,306
1179,1768
1081,1619
1081,177
1081,278
1081,1816
1081,479
1081,1576
1081,1878
1081,1241
1081,109
1081,1976
1899,1522
732,1768
203,151
1992,1144
1258,1807
1287,630
1287,895
556,177
556,1816
556,1576
556,109
556,1976
1874,1807
1874,153
1874,829
1874,383
1430,1576
1501,1258
1501,1874
630,713
155,177
155,1081
155,1486
155,1663
155,1576
155,419
155,109
155,465
155,1976
1486,1792
1486,1619
1486,177
1486,278
1486,1816
1486,479
1486,1576
1486,1878
1486,1629
1486,1241
1486,109
1486,827
1486,574
1486,1976
1440,852
64,690
64,1963
64,1430
64,419
64,457
120,177
120,1816
120,1576
120,1878
120,109
978,796
329,306
1663,1619
1663,177
1663,278
1663,1816
1663,479
1663,1576
1663,1878
1663,419
1663,1629
1663,1241
1663,109
1663,1669
1663,827
1663,574
1767,177
1767,1816
1767,1081
1767,1486
1767,1663
1767,1845
1767,1576
1767,109
1767,1976
453,1813
453,993
1019,796
1845,278
1845,479
1845,1576
943,217
1586,177
1586,64
1586,1878
1586,109
1586,852
713,630
306,852
306,1768
306,1587
1120,177
1120,109
1974,511
1576,64
1770,1874
1878,1576
1878,1976
419,177
419,1816
419,1874
419,1586
419,306
419,1576
419,1878
419,465
585,1510
585,411
585,1998
585,1768
1629,177
1629,1816
1629,630
1629,1576
1629,1878
1629,1976
1241,796
1241,1073
1241,64
1241,1576
579,1214
579,1768
668,1214
668,579
668,1768
457,690
109,1619
109,690
109,177
109,278
109,1816
109,479
109,1430
109,1845
109,1576
109,1878
109,419
109,1629
109,1241
109,827
109,574
109,1976
852,465
465,177
465,1816
465,64
465,109
1768,1748
1522,1942
1277,423
1587,1258
1144,939
1144,1291
1669,177
1669,109
1669,983
1669,1849
827,1576
794,465
794,1768
1894,852
1467,1258
1833,151
165,177
165,1816
165,1081
165,1486
165,1663
165,1576
165,109
165,465
574,1576
574,1976
1976,278
1976,479
1976,1576
1976,827
119,1214
119,1768
1751,1987
1751,411
34,1580
84,1563
1159,547
350,412
153,852
151,1751
1773,1159
1377,1773
829,350
829,1586
829,585
829,1839
1792,84
1011,817
1011,690
1011,1430
1011,457
1278,465
1963,585
177,1998
999,84
104,1440
2027,691
904,1011
728,1149
869,1586
1510,1011
1510,1523
1523,690
1523,1987
1523,556
1523,1430
1523,1670
558,1523
1987,1748
1987,165
1550,1287
1550,1874
1550,713
203,1727
203,574
1258,366
1058,1550
1058,1149
511,852
702,691
1874,654
1080,1258
1080,1998
120,1011
120,155
329,1748
1323,1011
1919,2027
1919,869
1919,333
453,1770
411,1807
411,1258
943,1522
1586,151
1586,1011
1586,450
1120,1011
1974,1587
535,1727
1576,1011
1149,1287
1149,713
1854,1467
419,1011
1241,1011
668,412
852,1874
465,1011
465,90
465,1770
1522,585
1277,1619
1277,730
1277,155
1277,1919
1309,999
1144,1844
1669,1813
1669,1987
1669,1225
60,1833
1833,1751
119,412
1650,146
1195,80
569,453
1563,1997
1563,1258
1751,1073
1751,64
1751,1670
34,1995
1706,999
998,991
1830,105
1691,1650
1691,146
539,105
539,1839
1091,1876
1091,1952
1159,572
350,1751
350,84
350,345
2006,796
829,918
1792,105
796,24
796,1816
796,11
796,890
796,713
796,1670
261,278
261,1287
690,556
690,1919
1278,2006
1278,1792
1278,796
1278,1073
1278,64
1278,1919
1278,585
1963,1792
1963,1919
1963,105
1963,1100
177,1751
999,1919
999,105
104,1998
2027,261
904,1073
904,1081
904,1919
904,585
1073,2006
412,668
278,983
1718,1751
1718,1440
1191,1440
90,1576
869,993
1510,90
1510,450
1510,1919
1510,105
1510,1100
385,796
1523,1792
1523,1278
1523,1963
1523,999
1523,904
1523,1258
1523,155
1523,120
1523,1919
1523,1586
1523,713
1523,419
1523,457
1523,827
1523,574
1198,1998
12,1081
12,64
12,1845
558,796
558,1073
558,1674
558,450
2001,12
1536,1987
1987,64
1987,450
1987,105
1987,1410
841,1258
691,630
691,443
691,983
1179,410
1081,1751
1081,1963
1081,1191
1081,155
1081,64
1081,266
1081,457
732,1987
732,852
1369,453
203,1962
203,105
203,668
1258,90
1258,450
1258,1919
1258,105
2011,1998
479,1052
479,539
479,412
479,1440
479,453
479,1845
479,668
479,465
556,1674
556,511
556,1919
1874,918
1874,1011
1874,104
1874,732
1874,105
1874,704
1430,1674
1430,556
1430,1919
121,423
121,1277
1486,1751
1440,1278
1440,1974
1440,1580
64,1191
64,155
64,1845
64,266
1962,479
1962,668
120,1073
120,1919
329,1536
329,895
1663,1751
1323,90
1323,1663
1323,105
1323,668
1767,1718
1767,1191
1767,1510
1767,1323
1767,266
1767,1670
1767,119
1919,261
1919,691
1919,1287
1919,443
1919,457
1919,827
1919,574
1919,983
453,1876
453,278
453,56
105,1052
105,412
105,511
105,479
105,1440
105,1833
1393,1287
945,345
1382,796
1845,1191
411,1440
943,1998
1586,1919
1586,105
713,796
306,1874
1120,1919
1120,668
1120,1410
704,999
704,1987
704,511
704,1440
704,1962
704,1323
704,105
704,1878
704,1410
1974,1440
1576,1081
1576,1663
1576,105
1770,412
1770,306
1770,1768
257,1792
257,817
257,24
257,410
257,412
257,1987
257,1179
257,203
257,1874
257,329
257,1586
257,306
257,419
257,852
257,465
257,1768
257,1587
257,794
1854,852
1878,1278
1878,1962
1878,450
1878,1919
1878,105
1878,668
266,690
266,1845
1670,1751
1670,479
1670,1919
117,796
419,796
419,1663
419,1919
419,668
585,1718
585,1191
585,1369
585,1323
47,1974
1629,1277
443,278
443,983
56,702
56,1277
1241,1081
1241,1767
1241,1919
1241,585
1241,165
666,796
1151,1258
109,1751
1782,1144
465,450
465,1919
465,105
1768,476
1768,1536
1768,511
1768,668
1277,56
1144,627
1669,1663
1669,450
1669,443
1669,868
1669,644
1669,1643
1410,1440
1410,105
1410,419
1410,1768
827,1751
1748,1987
1748,329
1467,999
1833,1899
574,690
574,558
119,1440
1563,918
1563,1874
1694,1159
1694,1377
1751,817
1751,1486
1751,1663
1187,466
1952,998
1952,80
1952,991
1952,728
1952,1550
1952,1058
1952,1393
1952,245
853,690
1706,203
998,1159
998,80
998,246
998,728
998,1550
998,1058
998,1393
1807,817
539,1727
1159,449
1159,1393
1997,203
80,991
80,246
80,1550
80,1058
80,1393
1377,449
991,1159
991,1393
492,1706
1906,1424
829,1727
829,1833
1792,64
246,1306
246,991
246,1393
1011,1792
817,1792
1619,155
1619,713
690,1987
1278,1751
999,732
104,558
96,738
96,184
96,239
96,653
96,56
96,1903
96,1144
1673,536
2027,465
738,184
738,239
738,653
738,56
738,1903
738,1144
1073,558
1073,1258
599,272
599,511
728,1159
728,80
728,991
728,246
728,1058
476,1768
869,155
869,1833
1510,867
1523,278
1523,90
1523,558
1523,1629
1198,1995
1198,852
1198,1144
558,1011
558,1080
558,333
1987,1011
1987,1278
184,56
21,1874
1550,1159
1550,991
1550,246
1550,1058
1550,1748
1179,1652
203,153
239,184
239,56
239,1144
1258,350
1258,829
1258,1987
1258,64
1258,579
1058,1159
1058,991
1058,246
1287,1619
1287,155
653,184
653,239
653,56
653,1144
556,1073
556,1987
1874,151
1874,1727
1874,1673
1874,1950
1874,2011
1874,450
1874,579
1874,2012
1874,973
1430,1073
1430,1987
1430,155
155,2027
155,1073
155,56
1440,1751
1440,511
1440,1670
1440,1833
64,1011
64,556
64,1323
64,1670
64,574
120,64
329,153
329,1258
1323,1214
453,1619
403,1198
411,1998
1120,64
535,1839
1770,465
1854,999
1854,1874
1878,64
1670,1987
1998,511
1629,691
1241,1674
668,479
457,1258
457,1874
1903,184
1903,239
1903,653
1903,56
1903,1144
319,96
319,738
319,184
319,239
319,653
319,56
319,1903
319,1144
1768,362
1858,403
1522,1894
1277,1629
1587,1673
1144,1652
1144,1179
1144,56
1144,25
1669,1011
1669,90
1669,329
1669,165
1669,333
1669,1004
1669,199
1669,612
867,1792
1480,1748
1839,1258
1748,1768
1467,1874
1467,1998
1833,1727
1833,1323
574,1792
574,1987
574,333
895,1906
383,1792
119,1258
119,1874
119,579
119,668
245,998
245,1159
245,80
245,991
245,246
245,728
245,1550
245,1058
245,1393
819,142
819,1780
819,892
819,279
819,1906
819,293
833,1258
1701,1694
1701,1159
1701,1306
1563,1768
1751,350
1751,1011
1751,450
34,999
34,1974
34,1144
584,1563
584,166
584,918
584,1874
142,892
142,279
142,1906
142,293
795,1874
1780,142
1780,892
1780,279
1780,1906
1780,293
480,808
1813,713
892,293
1234,1952
1159,1694
1159,1306
1689,1680
350,151
350,1987
1306,547
1306,1694
153,350
153,1987
153,1258
153,1874
166,1563
166,918
151,999
1773,547
1773,1306
148,1258
2006,1876
1377,1701
1377,547
1377,1694
279,892
279,293
1906,892
1906,279
1906,293
829,584
829,166
829,24
1792,796
1792,1011
1792,628
1792,90
1792,450
1792,1919
1792,1277
1792,333
1727,1839
796,628
796,1430
1011,2006
1011,479
1011,1919
1011,827
1011,574
1011,333
817,999
690,999
690,1674
690,333
1278,479
1278,1080
1278,1663
1278,257
1278,1269
1278,1894
1278,333
410,203
1963,1011
1963,333
999,165
999,333
104,1963
104,457
605,939
96,1894
536,1899
536,1844
628,1674
628,479
628,1430
628,1277
1673,999
2027,146
2027,453
904,1080
904,333
1073,104
599,90
599,1987
599,713
599,266
599,1241
599,465
599,165
412,84
412,1214
412,257
412,579
272,90
272,713
272,465
278,869
476,855
1927,1874
90,511
90,713
90,266
90,165
869,1963
730,713
1510,146
1510,713
1510,333
385,479
1523,2006
1523,1011
1523,479
1523,1080
1523,1323
1523,1669
1523,867
1523,333
1198,1580
12,999
12,465
558,1278
558,628
558,904
558,599
558,272
558,90
558,463
558,1258
558,864
558,1120
558,585
1987,104
1987,732
1987,1919
1987,411
1987,383
1942,1998
21,1369
21,1258
21,1998
1550,1149
732,153
1369,796
1369,628
1369,412
1369,1674
1369,1277
1369,1833
1369,383
203,1997
1258,1011
1258,628
1258,1547
1258,1754
1258,383
1258,333
1287,1876
1287,1669
511,1878
702,895
556,796
556,1011
556,628
556,1080
556,1323
556,266
556,165
556,333
1874,1911
1874,166
1874,628
1874,64
1874,1754
1874,1020
1080,1011
1080,690
1080,999
1080,1430
1080,1919
1080,457
1080,827
1080,574
1080,333
1430,411
1430,1277
1430,1731
1430,333
121,1619
121,2027
121,278
121,869
121,1919
121,453
121,1669
1501,1587
630,1619
630,155
630,1629
155,1919
155,453
155,895
120,1080
120,1323
120,333
1663,203
1663,1586
1578,1144
1323,1919
1323,333
450,479
39,1874
1697,390
1919,1619
1919,479
1919,453
1919,423
1919,1669
453,628
453,2027
453,1881
453,383
403,1995
403,1144
1479,819
1479,142
1479,1780
1479,892
1479,279
1479,1906
1479,293
945,350
1845,1963
1845,1258
1845,511
1586,628
1586,535
1586,333
713,278
713,266
423,1619
423,2027
423,278
423,869
423,453
423,1669
1120,1523
1120,1369
1120,450
1120,333
1974,1674
1974,1874
1974,1894
535,203
1576,628
1576,1523
1576,450
1576,1919
1576,383
1576,333
1854,1998
1878,1011
1878,1080
1878,333
1670,1011
1670,1080
1670,465
1670,333
419,333
585,90
585,1214
585,556
585,1845
585,713
585,362
585,579
585,1833
585,165
1907,390
1907,1697
1998,1974
1998,1580
1241,1080
1241,333
579,412
579,1258
668,585
683,852
1151,1874
1151,1894
457,999
457,333
852,1674
465,333
1768,1563
1768,539
1768,1963
1768,1586
1625,1258
187,1874
1277,1674
1277,1987
1277,479
1277,1669
1587,1792
1587,1674
1587,841
1587,1998
1309,1258
1309,1874
1669,628
1669,728
1669,385
1669,1258
1669,702
1669,1475
1669,1721
1669,1176
1669,1160
1269,1501
1269,1998
1731,511
1731,1241
1839,1963
1839,1576
1833,1563
1833,1997
1833,217
1833,535
1833,585
1833,1998
2012,1768
574,450
383,1674
383,479
333,479
333,827
686,1874
197,412
1719,1669
1650,1556
1650,1785
1563,350
1563,535
547,480
547,808
1052,1792
1052,1963
1052,1649
1052,450
1052,1976
1303,690
1751,1876
1751,104
1751,1718
1751,1510
1751,1523
1751,12
1751,2001
1751,1214
1751,1287
1751,316
1751,1919
1751,1547
1751,585
1751,1100
1751,165
783,891
34,1258
1838,480
1838,808
584,350
509,783
509,891
853,1751
853,350
853,203
853,1258
853,1833
424,453
1706,1258
1706,1998
440,153
440,1874
1830,1950
1830,1649
1830,965
1830,1663
1830,450
1830,1845
1830,867
1830,2012
1830,1976
1981,1306
1444,1694
1911,852
1911,1587
1691,1556
1691,1785
516,783
516,891
84,585
84,1833
539,350
539,1950
539,1649
539,965
539,1663
539,450
539,2012
539,1976
1234,1091
1159,1287
146,1556
146,1785
928,1287
928,453
1556,1650
1556,1691
1556,146
1556,1785
350,1563
350,918
350,1727
350,1244
350,535
153,1792
166,350
1611,1377
151,690
1773,449
122,1857
1155,91
1155,783
1155,388
1155,44
1155,891
1155,1993
991,1956
44,388
44,891
492,1258
1906,466
829,735
829,1997
829,1963
829,511
1792,1649
1792,585
1792,1100
734,783
734,388
734,891
993,1594
993,1159
993,1306
993,1377
1011,1876
1011,1073
1011,1191
1011,558
1011,556
1011,155
1011,1845
1011,411
1011,306
1011,266
1011,165
1011,383
